HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
04/23/2020 02:00,"11,033.87","1,099.27","3,419.37",545.70,"8,772.79","3,137.34","5,115.63",912.99,"34,036.96"
04/23/2020 03:00,"10,782.28","1,057.43","3,386.59",528.09,"8,328.42","3,012.24","4,834.36",893.11,"32,822.52"
04/23/2020 04:00,"10,696.89","1,031.26","3,378.56",523.37,"8,117.39","2,924.45","4,683.81",879.70,"32,235.43"
04/23/2020 05:00,"10,767.25","1,022.70","3,373.01",526.07,"8,111.51","2,892.63","4,615.13",884.37,"32,192.67"
04/23/2020 06:00,"11,016.84","1,044.98","3,385.66",544.79,"8,415.47","2,921.52","4,615.42",901.78,"32,846.48"
04/23/2020 07:00,"11,290.43","1,105.26","3,411.30",579.02,"8,919.94","2,996.16","4,803.32",942.98,"34,048.41"
04/23/2020 08:00,"11,366.52","1,159.03","3,411.38",586.22,"9,328.19","2,979.57","4,984.15",972.50,"34,787.56"
04/23/2020 09:00,"11,686.22","1,215.41","3,415.18",605.59,"9,835.12","3,069.45","5,265.55",986.76,"36,079.29"
04/23/2020 10:00,"12,110.36","1,269.48","3,459.52",622.42,"10,312.84","3,279.94","5,554.31","1,017.66","37,626.51"
04/23/2020 11:00,"12,666.94","1,317.92","3,501.40",647.13,"10,801.60","3,580.38","5,817.95","1,067.51","39,400.83"
04/23/2020 12:00,"13,235.29","1,375.46","3,544.00",668.08,"11,301.27","3,939.60","6,173.25","1,104.44","41,341.39"
04/23/2020 13:00,"13,777.93","1,416.63","3,605.52",688.40,"11,841.53","4,267.14","6,588.37","1,144.10","43,329.62"
04/23/2020 14:00,"14,310.14","1,477.99","3,668.96",716.60,"12,417.76","4,550.33","6,994.07","1,170.73","45,306.58"
04/23/2020 15:00,"14,682.54","1,516.26","3,719.67",743.52,"13,000.58","4,765.95","7,435.42","1,234.32","47,098.26"
04/23/2020 16:00,"15,007.84","1,561.57","3,768.95",771.62,"13,545.82","4,864.30","7,871.22","1,292.12","48,683.44"
04/23/2020 17:00,"15,135.04","1,606.38","3,788.81",792.22,"14,053.61","4,886.45","8,220.01","1,336.14","49,818.64"
04/23/2020 18:00,"15,035.92","1,610.52","3,790.33",799.01,"14,406.63","4,792.11","8,471.01","1,347.15","50,252.68"
04/23/2020 19:00,"14,472.37","1,585.01","3,791.90",789.40,"14,304.05","4,622.16","8,420.09","1,338.32","49,323.30"
04/23/2020 20:00,"13,639.97","1,498.74","3,741.43",760.09,"13,569.36","4,326.90","7,977.60","1,276.95","46,791.03"
04/23/2020 21:00,"13,129.23","1,470.42","3,689.29",747.81,"13,125.69","4,151.32","7,590.53","1,222.81","45,127.10"
04/23/2020 22:00,"12,355.40","1,394.63","3,625.36",722.37,"12,459.90","3,931.40","7,128.05","1,185.22","42,802.33"
04/23/2020 23:00,"11,497.47","1,283.85","3,547.66",678.13,"11,434.22","3,656.22","6,488.44","1,116.35","39,702.33"
04/23/2020 24:00,"10,596.32","1,166.78","3,463.53",631.51,"10,342.42","3,337.51","5,790.76","1,028.31","36,357.14"
04/24/2020 01:00,"9,895.50","1,053.42","3,425.67",581.41,"9,423.34","3,062.95","5,223.70",964.76,"33,630.75"
04/24/2020 02:00,"9,380.49",988.62,"3,382.07",556.60,"8,769.71","2,871.28","4,759.27",917.01,"31,625.05"
04/24/2020 03:00,"9,013.83",944.47,"3,347.54",538.24,"8,297.38","2,740.49","4,457.85",894.06,"30,233.85"
04/24/2020 04:00,"8,810.19",923.07,"3,333.12",528.87,"8,052.40","2,652.34","4,279.59",879.89,"29,459.47"
04/24/2020 05:00,"8,785.80",935.84,"3,328.41",525.48,"8,054.64","2,605.42","4,269.33",872.86,"29,377.78"
04/24/2020 06:00,"8,994.02","1,001.29","3,342.19",538.36,"8,356.85","2,636.58","4,378.89",884.00,"30,132.17"
04/24/2020 07:00,"9,323.46","1,100.61","3,358.50",564.07,"8,860.01","2,730.86","4,611.08",926.55,"31,475.14"
04/24/2020 08:00,"9,612.01","1,140.13","3,368.83",585.60,"9,283.63","2,784.75","4,773.58",964.39,"32,512.93"
04/24/2020 09:00,"10,199.36","1,216.65","3,403.78",610.10,"9,923.82","2,958.63","5,087.03",995.19,"34,394.57"
04/24/2020 10:00,"10,875.02","1,280.09","3,462.51",633.54,"10,563.13","3,216.24","5,463.60","1,032.68","36,526.81"
04/24/2020 11:00,"11,631.97","1,362.90","3,549.49",659.02,"11,138.85","3,580.85","5,923.08","1,078.45","38,924.62"
04/24/2020 12:00,"12,395.77","1,427.92","3,640.09",685.23,"11,804.73","3,962.58","6,445.74","1,145.03","41,507.10"
04/24/2020 13:00,"13,264.05","1,505.56","3,716.38",707.74,"12,593.27","4,320.81","7,005.35","1,206.91","44,320.07"
04/24/2020 14:00,"14,166.06","1,595.62","3,768.31",730.34,"13,428.92","4,657.10","7,575.65","1,260.40","47,182.40"
04/24/2020 15:00,"14,909.74","1,670.88","3,828.95",748.96,"14,282.98","4,907.87","8,250.73","1,321.12","49,921.23"
04/24/2020 16:00,"15,475.61","1,726.83","3,880.83",762.56,"15,080.12","5,075.96","8,872.43","1,366.35","52,240.68"
04/24/2020 17:00,"15,769.65","1,781.77","3,903.33",775.64,"15,537.90","5,143.03","9,366.80","1,383.31","53,661.44"
04/24/2020 18:00,"15,681.28","1,822.98","3,896.16",777.49,"15,541.71","5,082.01","9,616.75","1,388.45","53,806.83"
04/24/2020 19:00,"15,079.61","1,795.75","3,848.92",758.63,"14,962.15","4,898.23","9,551.67","1,377.41","52,272.36"
04/24/2020 20:00,"14,259.84","1,719.85","3,767.61",721.47,"13,929.92","4,610.51","9,065.67","1,319.26","49,394.13"
04/24/2020 21:00,"13,771.26","1,688.56","3,694.35",705.82,"13,339.13","4,454.61","8,535.50","1,269.15","47,458.39"
04/24/2020 22:00,"13,207.23","1,600.99","3,670.69",686.03,"12,690.77","4,249.71","7,975.75","1,220.43","45,301.60"
04/24/2020 23:00,"12,533.24","1,470.78","3,598.62",645.54,"11,705.82","3,976.91","7,296.74","1,140.54","42,368.19"
04/24/2020 24:00,"11,836.63","1,340.40","3,516.46",598.18,"10,659.52","3,690.32","6,560.43","1,067.00","39,268.95"
04/25/2020 01:00,"11,178.11","1,169.55","3,448.31",559.36,"9,584.58","3,461.77","5,876.25","1,002.89","36,280.83"
04/25/2020 02:00,"10,464.15","1,130.83","3,350.48",532.55,"8,817.94","3,244.98","5,350.13",950.56,"33,841.62"
04/25/2020 03:00,"9,920.35","1,052.99","3,298.94",516.03,"8,293.72","3,087.57","4,958.48",919.38,"32,047.46"
04/25/2020 04:00,"9,497.07","1,028.09","3,252.46",504.88,"7,931.66","2,951.82","4,687.12",899.12,"30,752.21"
04/25/2020 05:00,"9,242.53","1,002.68","3,207.88",501.44,"7,775.48","2,864.31","4,532.25",882.25,"30,008.81"
04/25/2020 06:00,"9,099.62",994.01,"3,201.78",507.21,"7,806.81","2,825.62","4,459.67",884.51,"29,779.23"
04/25/2020 07:00,"9,013.21",988.96,"3,218.79",516.88,"7,942.55","2,827.89","4,491.91",898.90,"29,899.08"
04/25/2020 08:00,"8,997.91","1,024.11","3,196.02",527.47,"8,095.19","2,796.92","4,485.46",913.30,"30,036.39"
04/25/2020 09:00,"9,462.13","1,103.29","3,204.08",557.53,"8,609.44","2,945.41","4,769.88",942.95,"31,594.71"
04/25/2020 10:00,"10,053.54","1,165.20","3,277.35",580.84,"9,158.69","3,198.96","5,097.81",978.09,"33,510.47"
04/25/2020 11:00,"10,702.14","1,223.89","3,357.28",596.90,"9,644.82","3,454.58","5,339.22","1,000.47","35,319.28"
04/25/2020 12:00,"11,365.98","1,255.11","3,419.74",611.26,"10,040.22","3,713.18","5,561.95","1,020.13","36,987.57"
04/25/2020 13:00,"11,874.07","1,289.11","3,460.82",623.79,"10,364.37","3,897.10","5,770.68","1,037.68","38,317.61"
04/25/2020 14:00,"11,925.29","1,319.97","3,525.25",643.33,"10,659.26","4,085.09","5,995.82","1,058.94","39,212.94"
04/25/2020 15:00,"11,241.05","1,336.47","3,542.73",655.42,"10,946.35","4,212.97","6,278.92","1,085.28","39,299.20"
04/25/2020 16:00,"10,982.31","1,346.26","3,590.40",669.07,"11,234.62","4,303.06","6,536.30","1,114.70","39,776.73"
04/25/2020 17:00,"11,102.09","1,363.55","3,643.17",683.98,"11,527.61","4,343.88","6,756.57","1,145.25","40,566.09"
04/25/2020 18:00,"11,118.26","1,382.65","3,683.44",694.67,"11,722.15","4,281.77","6,918.57","1,170.84","40,972.35"
04/25/2020 19:00,"10,904.93","1,386.11","3,677.28",689.73,"11,660.28","4,095.80","6,837.61","1,182.61","40,434.36"
04/25/2020 20:00,"10,815.86","1,325.19","3,630.91",668.15,"11,300.91","3,867.75","6,593.24","1,149.97","39,351.98"
04/25/2020 21:00,"10,785.65","1,306.89","3,574.51",665.52,"11,228.72","3,786.25","6,471.02","1,125.38","38,943.94"
04/25/2020 22:00,"10,478.10","1,268.80","3,532.63",644.07,"10,787.60","3,636.22","6,196.82","1,094.49","37,638.72"
04/25/2020 23:00,"10,090.10","1,186.79","3,474.15",609.31,"10,069.98","3,418.23","5,733.07","1,035.01","35,616.65"
04/25/2020 24:00,"9,614.39","1,102.26","3,423.13",573.06,"9,260.45","3,192.99","5,264.40",973.02,"33,403.69"
04/26/2020 01:00,"9,035.44","1,039.50","3,399.25",544.81,"8,606.38","2,999.11","4,848.61",942.28,"31,415.39"
04/26/2020 02:00,"8,647.14",991.11,"3,356.88",523.44,"8,056.36","2,815.42","4,521.97",905.12,"29,817.43"
04/26/2020 03:00,"8,355.86",957.88,"3,337.10",510.92,"7,709.24","2,676.79","4,298.84",876.89,"28,723.52"
04/26/2020 04:00,"8,164.51",949.75,"3,314.18",499.92,"7,484.13","2,571.79","4,148.10",862.10,"27,994.49"
04/26/2020 05:00,"8,076.52",935.64,"3,309.44",498.41,"7,404.96","2,503.85","4,074.71",863.56,"27,667.11"
04/26/2020 06:00,"8,067.93",948.32,"3,312.54",506.33,"7,445.81","2,466.87","4,045.73",865.37,"27,658.90"
04/26/2020 07:00,"8,065.15",977.42,"3,319.28",515.37,"7,556.51","2,449.69","4,114.25",876.92,"27,874.59"
04/26/2020 08:00,"8,040.77",992.90,"3,311.95",525.82,"7,695.80","2,406.36","4,181.56",884.58,"28,039.74"
04/26/2020 09:00,"8,442.88","1,075.88","3,336.25",550.58,"8,236.04","2,512.15","4,422.42",916.27,"29,492.49"
04/26/2020 10:00,"9,055.37","1,145.52","3,396.81",578.36,"8,919.11","2,751.66","4,741.89",956.70,"31,545.42"
04/26/2020 11:00,"9,744.20","1,172.78","3,465.11",602.33,"9,580.59","3,026.84","5,057.05",989.73,"33,638.62"
04/26/2020 12:00,"10,315.28","1,214.91","3,511.07",622.46,"10,184.25","3,299.57","5,383.67","1,018.10","35,549.31"
04/26/2020 13:00,"10,922.79","1,330.55","3,558.23",645.68,"10,800.98","3,568.80","5,720.38","1,056.47","37,603.88"
04/26/2020 14:00,"11,526.07","1,410.74","3,609.78",667.12,"11,373.25","3,828.08","6,106.60","1,094.55","39,616.18"
04/26/2020 15:00,"12,138.64","1,471.18","3,662.84",688.73,"11,941.63","4,018.17","6,490.37","1,132.66","41,544.20"
04/26/2020 16:00,"12,722.88","1,508.78","3,728.46",714.20,"12,514.13","4,157.30","6,932.03","1,176.84","43,454.62"
04/26/2020 17:00,"13,125.22","1,584.21","3,747.04",735.02,"12,896.56","4,228.50","7,304.28","1,214.61","44,835.44"
04/26/2020 18:00,"13,275.73","1,589.88","3,782.98",749.44,"13,065.35","4,208.38","7,594.93","1,252.77","45,519.46"
04/26/2020 19:00,"13,068.52","1,564.77","3,782.68",744.95,"12,859.20","4,072.56","7,633.48","1,253.77","44,979.93"
04/26/2020 20:00,"12,450.12","1,518.23","3,738.99",720.09,"12,330.83","3,814.80","7,320.11","1,223.48","43,116.65"
04/26/2020 21:00,"12,151.24","1,502.98","3,672.46",714.07,"12,179.33","3,754.93","7,109.50","1,195.59","42,280.10"
04/26/2020 22:00,"11,619.11","1,429.51","3,659.61",696.94,"11,794.89","3,652.00","6,801.15","1,169.93","40,823.14"
04/26/2020 23:00,"10,868.62","1,309.44","3,616.83",649.35,"10,944.75","3,415.36","6,289.24","1,100.07","38,193.65"
04/26/2020 24:00,"10,048.75","1,212.25","3,554.88",606.04,"9,905.46","3,137.97","5,672.62","1,019.76","35,157.73"
04/27/2020 01:00,"9,385.47","1,079.61","3,525.50",563.19,"9,013.82","2,902.85","5,143.89",958.21,"32,572.54"
04/27/2020 02:00,"8,898.38",983.63,"3,483.78",539.74,"8,428.10","2,717.36","4,729.06",929.79,"30,709.84"
04/27/2020 03:00,"8,581.51",984.18,"3,444.00",525.72,"8,075.58","2,586.18","4,519.91",907.99,"29,625.07"
04/27/2020 04:00,"8,444.06",965.11,"3,426.44",517.75,"7,920.39","2,524.25","4,405.32",896.05,"29,099.37"
04/27/2020 05:00,"8,483.06",993.99,"3,399.06",524.87,"7,981.04","2,499.99","4,330.56",893.70,"29,106.27"
04/27/2020 06:00,"8,764.94","1,021.91","3,387.43",541.57,"8,352.57","2,559.92","4,470.82",907.14,"30,006.29"
04/27/2020 07:00,"9,099.33","1,120.84","3,404.52",568.64,"8,912.33","2,658.06","4,704.89",943.73,"31,412.34"
04/27/2020 08:00,"9,403.79","1,184.67","3,441.86",596.36,"9,379.07","2,711.64","4,919.18",967.87,"32,604.45"
04/27/2020 09:00,"10,000.94","1,259.66","3,487.41",628.48,"9,986.96","2,864.60","5,203.12",998.63,"34,429.80"
04/27/2020 10:00,"10,638.30","1,316.99","3,553.29",650.27,"10,570.90","3,138.85","5,533.30","1,030.91","36,432.82"
04/27/2020 11:00,"11,366.19","1,390.61","3,629.13",675.87,"11,182.10","3,439.17","5,904.50","1,074.69","38,662.27"
04/27/2020 12:00,"12,060.05","1,440.59","3,706.61",696.31,"11,653.65","3,733.02","6,319.73","1,129.34","40,739.30"
04/27/2020 13:00,"12,694.78","1,454.47","3,786.35",710.71,"12,175.87","4,021.51","6,762.54","1,184.18","42,790.42"
04/27/2020 14:00,"13,282.36","1,571.10","3,873.73",729.72,"12,690.57","4,259.46","7,164.01","1,235.30","44,806.26"
04/27/2020 15:00,"13,688.16","1,624.24","3,961.32",745.54,"13,168.11","4,439.01","7,550.43","1,300.61","46,477.42"
04/27/2020 16:00,"13,835.34","1,698.96","3,995.07",762.26,"13,618.86","4,532.66","7,955.06","1,357.07","47,755.28"
04/27/2020 17:00,"13,781.53","1,747.05","4,012.83",786.08,"13,884.20","4,552.05","8,322.55","1,400.88","48,487.16"
04/27/2020 18:00,"13,582.61","1,757.53","4,010.07",801.90,"14,157.31","4,504.85","8,613.18","1,419.79","48,847.24"
04/27/2020 19:00,"13,121.12","1,724.86","3,966.34",802.14,"14,215.58","4,371.50","8,480.94","1,398.20","48,080.68"
04/27/2020 20:00,"12,518.89","1,660.85","3,870.26",778.81,"13,734.84","4,175.88","8,050.46","1,339.94","46,129.94"
04/27/2020 21:00,"12,358.29","1,653.57","3,802.09",774.01,"13,602.95","4,145.57","7,822.76","1,303.43","45,462.68"
04/27/2020 22:00,"12,011.14","1,582.58","3,754.17",750.58,"13,209.89","4,025.60","7,521.54","1,246.71","44,102.20"
04/27/2020 23:00,"11,469.64","1,458.90","3,690.78",703.54,"12,326.72","3,795.65","7,028.02","1,180.09","41,653.34"
04/27/2020 24:00,"10,861.69","1,336.11","3,617.87",654.90,"11,285.36","3,530.14","6,469.01","1,103.86","38,858.94"
04/28/2020 01:00,"10,386.77","1,256.34","3,560.64",618.77,"10,374.51","3,289.54","6,009.75","1,023.55","36,519.87"
04/28/2020 02:00,"10,053.39","1,186.46","3,505.43",595.14,"9,743.15","3,112.32","5,648.92",979.75,"34,824.55"
04/28/2020 03:00,"9,797.54","1,103.89","3,470.24",579.07,"9,286.80","2,979.35","5,322.96",943.85,"33,483.71"
04/28/2020 04:00,"9,665.93","1,085.72","3,434.83",568.99,"9,045.78","2,877.64","5,151.03",951.56,"32,781.48"
04/28/2020 05:00,"9,750.34","1,122.04","3,442.44",571.51,"9,070.26","2,856.29","5,046.80",947.24,"32,806.92"
04/28/2020 06:00,"10,071.53","1,173.40","3,458.03",586.76,"9,380.25","2,907.81","5,112.31",927.54,"33,617.62"
04/28/2020 07:00,"10,530.48","1,252.85","3,474.32",615.10,"9,883.33","3,020.04","5,352.40",948.54,"35,077.06"
04/28/2020 08:00,"10,879.31","1,327.49","3,460.61",633.64,"10,230.72","3,065.07","5,551.09",965.70,"36,113.62"
04/28/2020 09:00,"11,316.85","1,351.15","3,476.49",662.55,"10,755.66","3,220.12","5,825.89",998.34,"37,607.05"
04/28/2020 10:00,"11,892.53","1,410.84","3,553.17",705.10,"11,594.10","3,487.98","6,148.46","1,051.26","39,843.43"
04/28/2020 11:00,"12,623.51","1,470.00","3,640.00",750.22,"12,492.83","3,779.88","6,518.03","1,112.40","42,386.87"
04/28/2020 12:00,"13,183.80","1,547.94","3,719.62",790.52,"13,342.74","4,089.69","6,959.62","1,184.83","44,818.74"
04/28/2020 13:00,"13,327.64","1,634.06","3,812.40",830.29,"14,286.39","4,400.03","7,506.50","1,260.84","47,058.15"
04/28/2020 14:00,"13,196.51","1,724.96","3,899.10",867.11,"15,127.09","4,652.51","8,010.77","1,342.24","48,820.29"
04/28/2020 15:00,"12,890.64","1,804.25","3,973.60",898.98,"15,875.61","4,842.51","8,502.58","1,421.92","50,210.10"
04/28/2020 16:00,"12,600.24","1,831.05","4,041.43",932.23,"16,531.69","4,971.41","8,954.05","1,481.35","51,343.45"
04/28/2020 17:00,"12,527.98","1,820.52","4,071.05",944.79,"16,966.97","5,024.16","9,305.47","1,531.68","52,192.61"
04/28/2020 18:00,"13,125.63","1,822.58","4,076.17",953.90,"17,073.20","4,939.53","9,499.83","1,544.72","53,035.56"
04/28/2020 19:00,"13,270.48","1,869.88","4,050.27",952.54,"16,825.07","4,717.58","9,430.27","1,530.58","52,646.67"
04/28/2020 20:00,"13,079.36","1,752.76","3,986.59",916.73,"16,112.44","4,488.78","9,066.91","1,471.11","50,874.68"
04/28/2020 21:00,"13,192.72","1,775.76","3,913.90",894.83,"15,718.89","4,449.60","8,777.36","1,401.28","50,124.33"
04/28/2020 22:00,"12,979.71","1,699.85","3,850.72",858.91,"15,051.84","4,287.45","8,416.03","1,338.16","48,482.67"
04/28/2020 23:00,"12,547.19","1,592.74","3,750.92",789.77,"13,963.47","4,008.37","7,823.58","1,252.04","45,728.09"
04/28/2020 24:00,"11,963.86","1,491.45","3,659.28",706.99,"12,375.70","3,722.17","7,139.70","1,153.87","42,213.02"
04/29/2020 01:00,"11,498.69","1,373.22","3,655.52",650.73,"10,840.56","3,507.41","6,565.78","1,087.89","39,179.82"
04/29/2020 02:00,"11,089.71","1,278.27","3,600.05",611.40,"10,037.89","3,298.79","6,183.67","1,031.50","37,131.29"
04/29/2020 03:00,"10,762.66","1,197.01","3,559.20",588.88,"9,373.51","3,156.68","5,910.63",990.07,"35,538.64"
04/29/2020 04:00,"10,552.73","1,099.51","3,517.65",574.47,"8,960.65","3,049.51","5,702.46",961.57,"34,418.55"
04/29/2020 05:00,"10,438.20","1,096.24","3,483.31",568.33,"8,787.12","2,971.41","5,633.78",937.88,"33,916.27"
04/29/2020 06:00,"9,767.58","1,112.70","3,416.77",567.56,"8,837.28","2,935.74","5,524.50",932.85,"33,094.98"
04/29/2020 07:00,"9,672.66","1,171.09","3,405.27",589.30,"9,212.39","3,001.17","5,587.85",945.26,"33,584.99"
04/29/2020 08:00,"9,808.99","1,226.47","3,393.14",605.20,"9,518.10","3,004.22","5,639.45",955.09,"34,150.68"
04/29/2020 09:00,"10,003.16","1,241.39","3,413.18",628.99,"9,966.45","3,113.80","5,651.90",971.10,"34,989.97"
04/29/2020 10:00,"10,220.67","1,283.32","3,472.71",650.09,"10,479.89","3,297.24","5,825.32","1,000.98","36,230.22"
04/29/2020 11:00,"10,476.59","1,344.20","3,537.24",672.65,"11,011.41","3,592.80","6,055.58","1,038.95","37,729.41"
04/29/2020 12:00,"10,862.74","1,421.39","3,589.72",690.08,"11,459.05","3,789.37","6,351.69","1,075.14","39,239.18"
04/29/2020 13:00,"11,299.86","1,463.13","3,636.70",704.23,"11,822.30","3,834.82","6,660.77","1,105.02","40,526.85"
04/29/2020 14:00,"11,860.94","1,525.13","3,675.80",706.02,"12,060.27","3,950.58","6,922.80","1,136.27","41,837.81"
04/29/2020 15:00,"12,451.72","1,555.91","3,737.26",719.12,"12,309.59","4,051.95","7,137.97","1,170.92","43,134.45"
04/29/2020 16:00,"12,839.43","1,583.55","3,773.30",734.72,"12,532.53","4,166.74","7,363.19","1,212.66","44,206.12"
04/29/2020 17:00,"12,929.22","1,592.50","3,793.24",741.76,"12,737.88","4,217.83","7,597.21","1,244.30","44,853.93"
04/29/2020 18:00,"12,853.09","1,583.09","3,817.74",746.66,"12,855.25","4,134.32","7,776.20","1,303.49","45,069.83"
04/29/2020 19:00,"12,416.99","1,516.07","3,803.59",741.81,"12,667.48","3,999.33","7,738.39","1,304.88","44,188.56"
04/29/2020 20:00,"11,800.43","1,463.49","3,743.20",719.30,"12,116.45","3,803.68","7,408.60","1,263.83","42,318.99"
04/29/2020 21:00,"11,550.55","1,475.10","3,684.90",711.87,"11,918.03","3,752.13","7,086.43","1,231.94","41,410.95"
04/29/2020 22:00,"11,094.73","1,427.88","3,622.24",688.45,"11,523.06","3,613.12","6,726.94","1,199.53","39,895.95"
04/29/2020 23:00,"10,389.06","1,317.73","3,569.93",641.90,"10,623.09","3,363.02","6,110.99","1,126.54","37,142.27"
04/29/2020 24:00,"9,676.87","1,197.63","3,499.93",592.67,"9,607.55","3,075.52","5,446.26","1,037.10","34,133.55"
04/30/2020 01:00,"9,126.48","1,095.18","3,456.25",559.04,"8,719.58","2,829.48","4,900.27",967.66,"31,653.96"
04/30/2020 02:00,"8,728.66","1,032.52","3,409.34",537.84,"8,165.57","2,668.47","4,549.26",926.96,"30,018.62"
04/30/2020 03:00,"8,440.35",996.78,"3,367.66",525.34,"7,825.84","2,526.05","4,320.03",903.78,"28,905.85"
04/30/2020 04:00,"8,262.72",970.63,"3,344.18",518.59,"7,649.88","2,423.09","4,211.02",890.56,"28,270.66"
04/30/2020 05:00,"8,303.99",995.16,"3,322.73",520.68,"7,713.66","2,388.76","4,207.45",892.13,"28,344.56"
04/30/2020 06:00,"8,542.30","1,028.07","3,331.00",538.56,"8,055.63","2,415.97","4,316.18",912.20,"29,139.90"
04/30/2020 07:00,"8,887.53","1,117.19","3,360.09",567.75,"8,610.01","2,504.30","4,584.09",954.61,"30,585.57"
04/30/2020 08:00,"9,173.60","1,186.93","3,370.29",588.03,"9,115.06","2,554.58","4,785.36",985.69,"31,759.54"
04/30/2020 09:00,"9,640.70","1,226.76","3,402.72",609.82,"9,620.14","2,718.69","5,045.13","1,010.88","33,274.85"
04/30/2020 10:00,"10,116.69","1,288.60","3,448.64",626.89,"10,102.15","2,964.17","5,267.51","1,032.83","34,847.48"
04/30/2020 11:00,"10,665.71","1,344.25","3,530.03",651.87,"10,628.32","3,236.78","5,568.68","1,060.95","36,686.60"
04/30/2020 12:00,"11,141.00","1,395.60","3,582.84",673.32,"11,102.38","3,500.15","5,864.60","1,087.00","38,346.90"
04/30/2020 13:00,"11,624.54","1,444.27","3,637.46",693.04,"11,616.66","3,772.07","6,255.33","1,104.25","40,147.62"
04/30/2020 14:00,"12,200.69","1,511.05","3,725.83",720.40,"12,214.48","4,029.74","6,665.35","1,168.69","42,236.23"
04/30/2020 15:00,"12,742.43","1,566.87","3,796.51",750.39,"12,840.05","4,241.13","7,109.33","1,231.08","44,277.77"
04/30/2020 16:00,"13,224.49","1,627.84","3,880.50",784.08,"13,458.87","4,411.19","7,570.69","1,301.62","46,259.28"
04/30/2020 17:00,"13,588.39","1,676.24","3,923.89",806.29,"14,054.53","4,457.82","7,978.48","1,346.89","47,832.52"
04/30/2020 18:00,"13,699.67","1,646.68","3,943.54",820.50,"14,402.40","4,411.50","8,270.54","1,367.14","48,561.97"
04/30/2020 19:00,"13,337.13","1,634.69","3,950.52",812.14,"14,271.93","4,266.48","8,232.77","1,366.51","47,872.17"
04/30/2020 20:00,"12,666.59","1,549.06","3,884.90",780.04,"13,521.17","3,982.15","7,892.33","1,305.61","45,581.85"
04/30/2020 21:00,"12,337.99","1,515.42","3,842.95",766.08,"13,149.45","3,852.69","7,495.98","1,254.64","44,215.19"
