Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
06/02/2021 01:00,"11,632.31","1,359.08","3,935.45",609.44,"9,862.13","3,028.65","6,278.80",970.48,"37,676.33"
06/02/2021 02:00,"11,096.04","1,263.25","3,882.67",585.28,"9,271.54","2,845.52","5,836.50",929.67,"35,710.47"
06/02/2021 03:00,"10,714.65","1,212.02","3,846.05",570.51,"8,814.33","2,722.39","5,534.08",909.40,"34,323.43"
06/02/2021 04:00,"10,503.90","1,159.77","3,818.86",565.93,"8,626.54","2,641.98","5,329.56",906.55,"33,553.09"
06/02/2021 05:00,"10,532.03","1,142.24","3,813.69",570.46,"8,695.83","2,626.69","5,320.90",918.00,"33,619.84"
06/02/2021 06:00,"10,807.88","1,227.55","3,805.84",594.84,"9,102.91","2,697.26","5,440.09",936.33,"34,612.72"
06/02/2021 07:00,"11,181.34","1,311.24","3,832.05",626.03,"9,758.99","2,843.75","5,755.23",980.32,"36,288.94"
06/02/2021 08:00,"11,678.78","1,399.60","3,853.72",654.51,"10,409.31","2,962.49","6,030.05","1,019.18","38,007.65"
06/02/2021 09:00,"12,494.01","1,488.98","3,896.71",680.84,"11,065.44","3,183.05","6,373.82","1,059.28","40,242.13"
06/02/2021 10:00,"13,444.36","1,556.19","3,966.02",701.76,"11,722.89","3,440.36","6,833.70","1,108.47","42,773.75"
06/02/2021 11:00,"14,473.23","1,627.43","4,054.78",733.41,"12,342.95","3,748.61","7,349.66","1,167.50","45,497.58"
06/02/2021 12:00,"15,474.80","1,740.56","4,134.47",752.54,"12,890.71","4,054.79","7,812.08","1,219.87","48,079.81"
06/02/2021 13:00,"16,243.73","1,852.58","4,173.64",776.74,"13,469.97","4,337.16","8,269.55","1,272.25","50,395.62"
06/02/2021 14:00,"16,899.93","1,951.34","4,235.02",807.32,"14,199.52","4,505.91","8,656.58","1,324.99","52,580.60"
06/02/2021 15:00,"17,355.93","2,003.35","4,309.36",829.26,"14,811.55","4,584.26","9,037.47","1,366.49","54,297.69"
06/02/2021 16:00,"17,454.53","2,048.93","4,362.52",849.23,"15,231.79","4,477.49","9,320.39","1,400.46","55,145.35"
06/02/2021 17:00,"17,230.98","2,064.13","4,393.13",858.56,"15,563.08","4,365.04","9,593.51","1,412.77","55,481.18"
06/02/2021 18:00,"16,812.60","2,082.60","4,345.18",860.46,"15,640.32","4,289.12","9,714.88","1,386.33","55,131.49"
06/02/2021 19:00,"16,307.25","2,073.85","4,279.80",855.18,"15,229.67","4,209.12","9,598.54","1,349.38","53,902.78"
06/02/2021 20:00,"15,705.02","1,964.33","4,200.79",833.07,"14,553.15","4,102.09","9,243.18","1,305.76","51,907.39"
06/02/2021 21:00,"15,139.14","1,902.40","4,123.25",807.54,"14,164.91","4,023.46","8,789.37","1,268.13","50,218.19"
06/02/2021 22:00,"14,328.26","1,846.48","4,103.73",778.98,"13,718.42","3,938.52","8,352.00","1,240.96","48,307.34"
06/02/2021 23:00,"13,363.14","1,690.61","4,004.21",724.73,"12,689.31","3,697.97","7,634.13","1,169.10","44,973.20"
06/02/2021 24:00,"12,437.69","1,564.98","3,864.61",671.38,"11,470.81","3,411.67","6,815.29","1,085.35","41,321.79"
06/03/2021 01:00,"11,908.81","1,415.50","3,768.92",628.97,"10,394.55","3,189.15","5,925.06","1,021.45","38,252.41"
06/03/2021 02:00,"11,358.91","1,322.85","3,729.39",598.27,"9,659.54","3,005.69","5,506.64",983.62,"36,164.92"
06/03/2021 03:00,"10,961.61","1,279.97","3,709.23",579.72,"9,149.77","2,881.14","5,211.97",959.78,"34,733.20"
06/03/2021 04:00,"10,757.01","1,232.39","3,687.12",567.49,"8,916.93","2,791.93","5,042.67",941.86,"33,937.40"
06/03/2021 05:00,"10,803.75","1,238.41","3,649.48",564.08,"8,942.03","2,774.14","5,041.14",944.86,"33,957.88"
06/03/2021 06:00,"11,124.88","1,240.43","3,682.99",586.89,"9,349.26","2,872.08","5,170.43",972.56,"34,999.51"
06/03/2021 07:00,"11,470.77","1,332.07","3,726.20",614.90,"9,976.75","3,033.37","5,586.24","1,012.89","36,753.19"
06/03/2021 08:00,"11,911.60","1,416.76","3,767.59",641.54,"10,575.00","3,119.29","5,856.58","1,042.03","38,330.38"
06/03/2021 09:00,"12,662.44","1,507.78","3,782.97",678.78,"11,176.50","3,255.34","6,199.55","1,072.97","40,336.33"
06/03/2021 10:00,"13,515.32","1,619.47","3,861.70",721.86,"11,954.76","3,462.64","6,598.42","1,109.82","42,843.99"
06/03/2021 11:00,"14,402.05","1,722.90","3,931.40",772.41,"12,861.62","3,717.39","6,876.32","1,153.15","45,437.25"
06/03/2021 12:00,"15,225.21","1,823.40","4,008.53",821.03,"13,471.10","3,872.47","6,847.32","1,182.92","47,251.97"
06/03/2021 13:00,"15,887.99","1,884.20","4,095.90",867.39,"14,070.67","4,007.49","6,770.96","1,195.98","48,780.57"
06/03/2021 14:00,"16,090.44","1,950.58","4,165.79",903.10,"14,605.28","4,165.71","6,691.89","1,223.73","49,796.51"
06/03/2021 15:00,"15,429.87","1,974.28","4,235.22",927.99,"14,942.69","4,298.70","6,585.65","1,257.60","49,652.01"
06/03/2021 16:00,"14,610.33","1,946.57","4,280.30",946.05,"15,327.72","4,311.37","6,492.60","1,285.70","49,200.63"
06/03/2021 17:00,"14,123.71","1,976.31","4,293.23",947.99,"15,516.76","4,144.01","6,455.49","1,305.55","48,763.04"
06/03/2021 18:00,"13,747.47","1,924.33","4,288.08",939.31,"15,368.75","3,925.49","6,430.83","1,299.36","47,923.61"
06/03/2021 19:00,"13,285.13","1,876.11","4,244.87",917.35,"14,984.49","3,737.74","6,439.78","1,285.97","46,771.44"
06/03/2021 20:00,"13,073.46","1,816.79","4,241.43",885.39,"14,534.31","3,642.41","6,391.08","1,261.34","45,846.20"
06/03/2021 21:00,"13,033.79","1,775.29","4,202.35",856.15,"14,270.02","3,635.13","6,442.07","1,237.44","45,452.23"
06/03/2021 22:00,"12,762.82","1,739.41","4,176.44",825.87,"13,917.99","3,533.45","6,452.74","1,210.66","44,619.39"
06/03/2021 23:00,"12,255.94","1,640.92","4,092.88",770.04,"12,949.07","3,306.08","6,131.54","1,143.38","42,289.85"
06/03/2021 24:00,"11,658.83","1,498.40","4,009.98",717.39,"11,745.85","3,067.27","5,710.23","1,062.37","39,470.31"
06/04/2021 01:00,"11,036.12","1,363.55","3,920.61",670.52,"10,799.08","2,888.25","5,354.13","1,013.47","37,045.74"
06/04/2021 02:00,"10,675.60","1,304.99","3,877.59",637.77,"10,042.34","2,735.73","5,065.54",973.82,"35,313.38"
06/04/2021 03:00,"10,505.67","1,220.44","3,851.18",614.59,"9,582.47","2,654.35","4,904.65",959.91,"34,293.25"
06/04/2021 04:00,"10,429.36","1,194.18","3,824.92",600.25,"9,319.84","2,598.27","4,809.48",946.53,"33,722.82"
06/04/2021 05:00,"10,567.19","1,167.66","3,831.18",601.69,"9,363.25","2,575.32","4,851.90",943.52,"33,901.70"
06/04/2021 06:00,"10,877.37","1,223.25","3,812.79",612.60,"9,618.77","2,624.22","5,063.19",960.93,"34,793.12"
06/04/2021 07:00,"11,349.01","1,300.00","3,839.39",634.11,"10,283.89","2,754.94","5,436.68","1,007.67","36,605.70"
06/04/2021 08:00,"11,748.13","1,327.73","3,881.32",663.84,"10,917.31","2,847.61","5,713.24","1,053.08","38,152.27"
06/04/2021 09:00,"12,173.09","1,388.16","3,938.17",704.52,"11,640.24","3,012.06","5,995.62","1,113.42","39,965.27"
06/04/2021 10:00,"12,636.79","1,449.28","3,998.59",747.61,"12,325.02","3,201.78","6,322.74","1,161.32","41,843.13"
06/04/2021 11:00,"13,057.67","1,574.92","4,079.56",795.43,"12,844.46","3,461.39","6,640.46","1,195.96","43,649.85"
06/04/2021 12:00,"13,408.11","1,639.59","4,165.92",842.89,"13,267.02","3,750.01","6,995.98","1,218.87","45,288.37"
06/04/2021 13:00,"13,663.54","1,716.74","4,225.52",876.53,"13,560.59","3,978.33","7,282.66","1,225.21","46,529.11"
06/04/2021 14:00,"14,056.42","1,740.26","4,298.94",916.54,"13,966.75","4,136.07","7,595.68","1,251.65","47,962.31"
06/04/2021 15:00,"14,350.59","1,760.85","4,350.91",945.58,"14,410.02","4,199.34","7,895.77","1,282.15","49,195.19"
06/04/2021 16:00,"14,535.45","1,740.02","4,410.30",967.13,"14,808.32","4,242.08","8,090.63","1,306.57","50,100.49"
06/04/2021 17:00,"14,472.15","1,741.22","4,430.27",976.53,"15,044.78","4,207.69","8,302.76","1,322.18","50,497.58"
06/04/2021 18:00,"14,114.19","1,733.29","4,403.66",966.56,"15,091.80","4,094.76","8,303.47","1,310.56","50,018.29"
06/04/2021 19:00,"13,687.31","1,684.31","4,354.62",938.75,"14,755.81","3,967.42","8,157.35","1,283.66","48,829.23"
06/04/2021 20:00,"13,413.02","1,613.54","4,281.71",900.57,"14,236.09","3,887.23","7,876.46","1,242.57","47,451.19"
06/04/2021 21:00,"13,400.92","1,589.67","4,198.81",866.50,"13,880.34","3,804.44","7,633.13","1,212.77","46,586.58"
06/04/2021 22:00,"13,222.73","1,588.49","4,191.52",839.89,"13,620.66","3,721.27","7,411.11","1,205.86","45,801.54"
06/04/2021 23:00,"12,788.15","1,465.17","4,148.82",784.20,"12,954.17","3,536.67","6,990.63","1,160.95","43,828.77"
06/04/2021 24:00,"12,252.76","1,383.11","4,079.96",730.64,"12,087.95","3,325.45","6,475.86","1,099.29","41,435.01"
06/05/2021 01:00,"11,629.03","1,389.65","3,820.48",689.19,"11,269.91","3,090.61","5,963.61","1,045.31","38,897.80"
06/05/2021 02:00,"11,198.29","1,316.87","3,750.87",657.46,"10,580.67","2,909.85","5,570.53",987.81,"36,972.35"
06/05/2021 03:00,"10,918.42","1,266.50","3,725.94",635.35,"10,101.83","2,772.89","5,295.89",963.74,"35,680.57"
06/05/2021 04:00,"10,706.70","1,244.60","3,696.00",618.90,"9,728.73","2,687.73","5,110.37",945.61,"34,738.64"
06/05/2021 05:00,"10,575.88","1,254.31","3,684.21",616.75,"9,564.03","2,641.20","5,037.08",935.86,"34,309.31"
06/05/2021 06:00,"10,625.01","1,233.01","3,698.90",617.00,"9,698.65","2,642.91","5,080.12",931.93,"34,527.53"
06/05/2021 07:00,"10,712.56","1,277.20","3,726.35",620.33,"9,859.85","2,667.72","5,158.30",937.12,"34,959.43"
06/05/2021 08:00,"11,017.62","1,311.57","3,712.02",635.85,"10,087.59","2,741.32","5,356.56",955.17,"35,817.70"
06/05/2021 09:00,"11,859.25","1,401.57","3,752.63",665.69,"10,775.76","3,029.84","5,761.39","1,011.53","38,257.67"
06/05/2021 10:00,"12,926.09","1,515.44","3,846.64",697.79,"11,663.90","3,372.11","6,213.86","1,069.78","41,305.62"
06/05/2021 11:00,"13,984.29","1,623.64","3,961.94",732.73,"12,556.27","3,712.44","6,701.96","1,127.17","44,400.44"
06/05/2021 12:00,"14,906.49","1,718.02","4,057.92",766.75,"13,414.95","4,030.99","7,183.99","1,186.37","47,265.47"
06/05/2021 13:00,"15,565.79","1,818.80","4,146.48",799.53,"14,233.03","4,286.38","7,622.70","1,236.07","49,708.77"
06/05/2021 14:00,"15,907.13","1,910.56","4,216.19",834.01,"14,940.83","4,473.92","7,918.57","1,286.68","51,487.89"
06/05/2021 15:00,"15,987.52","1,948.61","4,303.17",856.83,"15,629.24","4,603.33","8,042.60","1,339.85","52,711.14"
06/05/2021 16:00,"15,544.95","1,968.12","4,350.88",870.02,"16,169.17","4,690.44","7,802.40","1,379.49","52,775.48"
06/05/2021 17:00,"15,150.97","1,971.71","4,387.47",862.20,"16,428.78","4,736.96","7,546.25","1,404.62","52,488.96"
06/05/2021 18:00,"15,195.19","1,967.80","4,403.15",861.14,"16,486.48","4,719.68","7,584.02","1,419.14","52,636.61"
06/05/2021 19:00,"14,777.02","1,893.80","4,384.64",852.25,"15,896.93","4,622.22","7,669.54","1,392.74","51,489.14"
06/05/2021 20:00,"14,131.25","1,769.82","4,330.24",820.21,"14,976.00","4,421.34","7,489.79","1,327.42","49,266.08"
06/05/2021 21:00,"13,746.21","1,724.01","4,245.58",794.09,"14,251.35","4,223.36","7,256.31","1,309.74","47,550.65"
06/05/2021 22:00,"13,385.25","1,709.07","4,198.44",776.35,"13,722.96","4,088.20","7,130.36","1,272.00","46,282.63"
06/05/2021 23:00,"13,080.74","1,566.98","4,157.55",748.59,"13,033.18","3,901.66","6,739.52","1,215.15","44,443.38"
06/05/2021 24:00,"12,535.50","1,486.35","4,040.61",706.00,"12,056.34","3,675.69","6,263.68","1,147.85","41,912.03"
06/06/2021 01:00,"11,868.68","1,383.98","3,996.69",663.04,"11,036.47","3,456.71","5,771.29","1,116.67","39,293.52"
06/06/2021 02:00,"11,339.38","1,309.22","3,928.22",634.01,"10,234.81","3,248.76","5,404.02","1,060.64","37,159.06"
06/06/2021 03:00,"10,925.68","1,253.94","3,869.31",612.84,"9,749.45","3,083.13","5,129.65","1,026.08","35,650.08"
06/06/2021 04:00,"10,620.52","1,216.66","3,828.11",597.20,"9,359.92","2,979.77","4,964.06","1,003.89","34,570.13"
06/06/2021 05:00,"10,430.44","1,188.24","3,802.38",590.57,"9,165.14","2,901.50","4,892.98",988.28,"33,959.54"
06/06/2021 06:00,"10,410.16","1,194.53","3,793.57",593.54,"9,191.96","2,866.59","4,907.04",989.49,"33,946.87"
06/06/2021 07:00,"10,430.78","1,197.61","3,796.57",596.72,"9,311.75","2,850.48","4,997.78",998.68,"34,180.36"
06/06/2021 08:00,"10,785.75","1,254.68","3,783.03",610.44,"9,591.85","2,908.71","5,142.24","1,010.29","35,087.00"
06/06/2021 09:00,"11,732.84","1,347.91","3,870.86",652.58,"10,418.44","3,216.06","5,540.45","1,054.13","37,833.28"
06/06/2021 10:00,"12,695.24","1,473.97","3,978.31",702.31,"11,521.58","3,563.67","6,054.43","1,128.55","41,118.07"
06/06/2021 11:00,"13,728.63","1,573.54","4,078.01",748.16,"12,480.32","3,909.07","6,496.17","1,199.75","44,213.65"
06/06/2021 12:00,"14,825.75","1,679.68","4,176.88",792.90,"13,411.44","4,231.37","7,048.99","1,264.52","47,431.53"
06/06/2021 13:00,"15,809.85","1,794.45","4,255.65",826.55,"14,380.72","4,518.43","7,636.03","1,336.56","50,558.24"
06/06/2021 14:00,"16,588.41","1,895.59","4,357.39",874.65,"15,291.21","4,750.29","8,240.33","1,419.92","53,417.80"
06/06/2021 15:00,"17,164.32","2,006.23","4,453.10",916.20,"16,063.17","4,913.77","8,770.16","1,479.72","55,766.68"
06/06/2021 16:00,"17,504.19","2,060.17","4,542.25",948.23,"16,690.23","5,027.69","9,069.14","1,531.13","57,373.04"
06/06/2021 17:00,"17,695.00","2,108.96","4,595.29",965.42,"17,286.94","5,101.64","9,284.26","1,575.23","58,612.74"
06/06/2021 18:00,"17,647.84","2,134.08","4,649.00",966.70,"17,571.17","5,103.39","9,527.81","1,599.15","59,199.15"
06/06/2021 19:00,"17,307.85","2,109.70","4,635.07",947.58,"17,406.51","5,000.17","9,541.23","1,590.64","58,538.74"
06/06/2021 20:00,"16,705.96","2,014.25","4,581.01",918.50,"16,864.27","4,812.43","9,391.78","1,551.22","56,839.42"
06/06/2021 21:00,"16,204.59","1,929.82","4,488.45",891.18,"16,180.75","4,648.65","9,103.95","1,485.04","54,932.45"
06/06/2021 22:00,"15,832.89","1,870.26","4,462.47",867.57,"15,777.94","4,558.31","8,873.33","1,451.40","53,694.17"
06/06/2021 23:00,"15,122.76","1,701.21","4,380.24",824.30,"14,806.89","4,311.00","8,283.09","1,371.45","50,800.94"
06/06/2021 24:00,"14,339.44","1,587.08","4,288.18",764.19,"13,656.04","4,064.23","7,673.20","1,279.93","47,652.30"
06/07/2021 01:00,"13,575.50","1,499.06","4,174.16",707.66,"12,493.61","3,806.98","7,132.06","1,209.11","44,598.13"
06/07/2021 02:00,"13,113.29","1,432.06","4,092.11",676.38,"11,652.87","3,561.14","6,735.77","1,148.19","42,411.81"
06/07/2021 03:00,"12,794.29","1,374.58","4,019.71",654.07,"11,084.66","3,422.25","6,491.10","1,111.14","40,951.81"
06/07/2021 04:00,"12,688.02","1,328.25","3,977.42",636.15,"10,790.80","3,333.06","6,346.01","1,091.63","40,191.35"
06/07/2021 05:00,"12,745.99","1,372.44","3,943.57",644.02,"10,872.31","3,305.94","6,327.65","1,085.81","40,297.75"
06/07/2021 06:00,"13,088.80","1,440.36","3,940.97",656.67,"11,334.40","3,382.51","6,550.69","1,103.55","41,497.95"
06/07/2021 07:00,"13,480.44","1,522.79","3,975.98",688.94,"12,076.00","3,519.59","6,888.35","1,140.17","43,292.26"
06/07/2021 08:00,"13,839.40","1,612.92","3,996.60",724.10,"12,741.91","3,621.62","7,144.85","1,184.89","44,866.29"
06/07/2021 09:00,"14,422.93","1,681.92","4,058.39",752.68,"13,116.45","3,811.81","7,420.60","1,231.19","46,495.97"
06/07/2021 10:00,"15,172.27","1,784.35","4,179.80",763.41,"13,290.70","4,048.57","7,714.55","1,272.54","48,226.19"
06/07/2021 11:00,"16,158.88","1,900.28","4,303.25",779.99,"13,450.02","4,328.94","8,028.95","1,322.78","50,273.10"
06/07/2021 12:00,"17,114.85","1,974.67","4,430.18",801.28,"13,459.17","4,631.70","8,274.55","1,398.67","52,085.06"
06/07/2021 13:00,"17,778.19","1,979.68","4,513.94",804.18,"13,415.70","4,870.31","8,507.81","1,478.95","53,348.77"
06/07/2021 14:00,"18,268.49","1,900.50","4,608.92",810.15,"13,425.09","5,062.93","8,819.79","1,556.03","54,451.90"
06/07/2021 15:00,"18,495.41","1,785.36","4,700.45",820.27,"13,530.78","5,224.75","9,232.20","1,625.09","55,414.31"
06/07/2021 16:00,"18,572.02","1,754.15","4,748.00",838.02,"13,817.37","5,333.45","9,766.58","1,689.38","56,518.97"
06/07/2021 17:00,"18,336.59","1,740.96","4,808.11",861.62,"14,381.08","5,357.91","10,100.33","1,723.55","57,310.16"
06/07/2021 18:00,"17,945.07","1,762.34","4,849.70",886.08,"15,126.36","5,288.15","10,142.78","1,731.30","57,731.78"
06/07/2021 19:00,"17,411.97","1,779.29","4,831.59",898.82,"15,563.28","5,119.44","10,080.37","1,715.20","57,399.96"
06/07/2021 20:00,"16,935.38","1,754.68","4,792.11",887.82,"15,330.65","4,917.93","9,844.54","1,655.83","56,118.93"
06/07/2021 21:00,"16,676.34","1,748.33","4,700.67",865.61,"14,907.27","4,800.88","9,539.86","1,582.29","54,821.26"
06/07/2021 22:00,"16,378.68","1,727.54","4,633.67",849.70,"14,712.97","4,715.47","9,269.91","1,539.32","53,827.26"
06/07/2021 23:00,"15,640.89","1,648.49","4,511.03",795.17,"13,903.05","4,479.72","8,672.35","1,441.69","51,092.39"
06/07/2021 24:00,"14,872.13","1,539.00","4,413.28",735.19,"12,785.71","4,204.05","7,994.83","1,340.44","47,884.63"
06/08/2021 01:00,"14,224.52","1,423.94","4,313.36",701.57,"11,757.35","3,957.63","7,443.88","1,268.45","45,090.70"
06/08/2021 02:00,"13,701.57","1,363.88","4,225.95",675.74,"11,065.14","3,768.65","7,048.31","1,206.10","43,055.34"
06/08/2021 03:00,"13,415.10","1,340.01","4,161.85",653.40,"10,616.07","3,629.70","6,807.46","1,141.08","41,764.67"
06/08/2021 04:00,"13,238.52","1,323.02","4,106.27",646.82,"10,432.10","3,523.60","6,642.42","1,099.73","41,012.47"
06/08/2021 05:00,"13,254.24","1,335.07","4,050.20",649.64,"10,528.49","3,455.73","6,620.52","1,081.85","40,975.73"
06/08/2021 06:00,"13,547.49","1,419.04","4,030.60",665.17,"11,049.20","3,510.36","6,747.27","1,090.60","42,059.75"
06/08/2021 07:00,"13,858.17","1,511.01","4,058.52",701.52,"11,694.83","3,635.81","7,076.27","1,113.62","43,649.74"
06/08/2021 08:00,"14,209.19","1,607.83","4,058.13",732.17,"12,218.38","3,696.47","7,325.02","1,127.09","44,974.28"
06/08/2021 09:00,"14,921.14","1,694.74","4,090.34",768.14,"12,616.53","3,866.41","7,522.14","1,167.86","46,647.29"
06/08/2021 10:00,"15,764.14","1,763.01","4,171.74",814.32,"13,129.90","4,123.21","7,736.42","1,229.55","48,732.30"
06/08/2021 11:00,"16,778.93","1,827.72","4,300.11",863.33,"13,773.16","4,427.60","8,136.93","1,322.31","51,430.10"
06/08/2021 12:00,"17,780.63","1,895.37","4,438.25",915.45,"14,439.81","4,727.68","8,629.79","1,415.43","54,242.41"
06/08/2021 13:00,"18,615.18","1,938.54","4,554.56",966.95,"15,316.54","4,963.88","9,215.66","1,498.86","57,070.17"
06/08/2021 14:00,"19,338.56","1,973.77","4,642.90","1,019.40","16,397.49","5,166.51","9,689.90","1,580.82","59,809.36"
06/08/2021 15:00,"19,684.37","2,038.09","4,717.53","1,063.72","17,360.61","5,275.84","10,062.63","1,646.88","61,849.67"
06/08/2021 16:00,"19,731.06","2,090.78","4,771.03","1,098.91","17,924.61","5,348.21","10,333.86","1,704.98","63,003.45"
06/08/2021 17:00,"19,627.60","2,137.87","4,819.76","1,118.32","18,493.89","5,375.02","10,625.54","1,753.99","63,951.98"
06/08/2021 18:00,"19,150.17","2,168.39","4,821.26","1,121.20","18,739.44","5,320.20","10,754.46","1,764.43","63,839.56"
06/08/2021 19:00,"18,316.47","2,160.29","4,798.97","1,108.67","18,757.21","5,187.77","10,650.79","1,741.57","62,721.74"
06/08/2021 20:00,"17,664.45","2,113.14","4,786.19","1,080.78","18,312.24","4,988.51","10,273.58","1,683.66","60,902.54"
06/08/2021 21:00,"17,360.81","2,044.13","4,722.08","1,038.62","17,777.61","4,827.87","9,827.47","1,615.81","59,214.40"
06/08/2021 22:00,"17,013.10","1,988.43","4,694.45","1,008.20","17,359.69","4,735.73","9,494.37","1,553.21","57,847.19"
06/08/2021 23:00,"16,245.26","1,893.83","4,616.01",945.46,"16,282.64","4,471.04","8,801.21","1,460.28","54,715.72"
06/08/2021 24:00,"15,352.55","1,756.54","4,516.37",878.55,"14,972.83","4,170.88","8,031.80","1,351.71","51,031.23"
06/09/2021 01:00,"14,481.95","1,689.64","4,356.61",827.69,"13,904.61","3,900.49","7,348.01","1,251.40","47,760.40"
06/09/2021 02:00,"13,946.89","1,580.20","4,291.11",791.17,"13,036.04","3,720.24","6,929.45","1,193.92","45,489.01"
06/09/2021 03:00,"13,640.15","1,521.16","4,228.77",769.34,"12,420.12","3,602.70","6,631.21","1,161.49","43,974.94"
06/09/2021 04:00,"13,471.14","1,457.30","4,181.60",757.56,"12,035.66","3,520.15","6,410.80","1,143.21","42,977.42"
06/09/2021 05:00,"13,451.65","1,441.65","4,134.45",748.56,"11,916.66","3,493.18","6,377.06","1,141.50","42,704.71"
06/09/2021 06:00,"13,698.70","1,533.80","4,102.49",758.19,"12,270.97","3,553.97","6,515.15","1,154.01","43,587.26"
06/09/2021 07:00,"14,005.17","1,622.54","4,115.89",778.75,"12,854.48","3,671.36","6,850.25","1,193.78","45,092.23"
06/09/2021 08:00,"14,406.92","1,705.50","4,127.24",810.34,"13,369.97","3,733.88","7,109.60","1,224.82","46,488.29"
06/09/2021 09:00,"15,036.45","1,790.02","4,173.89",855.91,"13,967.76","3,919.22","7,483.19","1,260.83","48,487.27"
06/09/2021 10:00,"15,947.68","1,898.60","4,299.70",890.30,"14,768.60","4,190.56","7,908.27","1,311.64","51,215.35"
06/09/2021 11:00,"16,914.70","2,030.83","4,423.59",966.59,"15,697.44","4,508.01","8,381.35","1,372.57","54,295.08"
06/09/2021 12:00,"17,806.79","2,192.64","4,540.24","1,025.72","16,627.88","4,799.05","8,864.76","1,445.76","57,302.84"
06/09/2021 13:00,"18,605.67","2,313.22","4,656.77","1,077.31","17,711.39","5,057.18","9,314.19","1,524.29","60,260.01"
06/09/2021 14:00,"19,216.91","2,430.52","4,779.49","1,124.11","18,511.59","5,269.13","9,758.01","1,591.94","62,681.71"
